"X","id","screen_name","name","description","order","descrip_label","name_label","combo","label","is_PE"
399,96646729,"alanfryermedia","Alan Fryer","Former journalist CBC/CTV National News. Montréal/Québec City/Ottawa/Moscow/Washington/Toronto/W5. What's so hard about honesty, transparency & accountability?",5252,"o","o","oo","individual, non-P.E.",FALSE
400,96646729,"alanfryermedia","Alan Fryer","Former journalist CBC/CTV National News. Montréal/Québec City/Ottawa/Moscow/Washington/W5. What's so hard about honesty, transparency & accountability?",5252,"o","o","oo","individual, non-P.E.",FALSE
401,422851074,"alex1967mitch","Colin the cockerel #KBF","Leeds united obsessed cockerel utube vlogger and keen golfer (in good weather) and become fascinated with American politics since the uk lockdown",4083,"o","o","oo","individual, non-P.E.",FALSE
402,422851074,"alex1967mitch","Colin the cockerel #KBF 🌸","Leeds united obsessed cockerel utube vlogger and keen golfer (in good weather) and become fascinated with American politics since the uk lockdown",4083,"o","o","oo","individual, non-P.E.",FALSE
403,782013094042144768,"alifeofinsanity","Robert Dunn🚴🏽🎼🎱🦅🎾","retired biochemist,cyclist,#Resistance, 🌊Life long Dem .If you are not part of the solution then you are part of the problem💙#wtpBLUE SE #Fresh #OneV1 Z21✡️",107,"p","o","op","Description",TRUE
404,782013094042144768,"alifeofinsanity","Robert Dunn🚴🏽🎼🎱🦅🎾","retired biochemist,cyclist,#Resistance, 🌊Life long Dem .If you are not part of the solution then you are part of the problem💙#wtpBLUE SE #Fresh✡️",107,"p","o","op","Description",TRUE
405,91786287,"amcarmichaelMP","Alistair Carmichael MP","MP for Orkney and Shetland, Liberal Democrat Spokesperson on Home Affairs, Northern Ireland and Constitutional Reform",232,"o","o","oo","individual, non-P.E.",FALSE
406,71504313,"amishra77","Akhilesh Mishra","CEO, BlueKraft Digital Foundation. All views personal.",6346,"o","o","oo","individual, non-P.E.",FALSE
407,2391585170,"angryyoungman55","Ravi #destroyaadhaar #opeci","political n strategic analyst.election security Advocate. Technology, Startups. operated by @angrymaya1980 back up .",1866,"o","o","oo","individual, non-P.E.",FALSE
408,904218755483369472,"ankitchina2017","Ankit garg","Associate Professor, Shantou University, China",6671,"p","o","op","Description",TRUE
409,2608133516,"antondepierro","Antonello De Pierro","Account Twitter ufficiale di De Pierro. Giornalista. Presidente del movimento politico nazionale Italia dei Diritti",3785,"f","o","of","non-english",NA
410,804956206179766272,"apexworldnews","Apex World News","Top News at the Top of the Hour - 24hr Breaking News Updates from Apex World News.",3221,"g","g","gg","non-individual",NA
411,830504089561792512,"asheborn57","Cindy","Constitutionalist, Patriot, Conservative. Jesus freak.. Love America, animals, LEOs, our military and the blues. NO LISTS, trains or DM's.🇺🇸🇺🇸🇺🇸",7375,"o","o","oo","individual, non-P.E.",FALSE
412,27773430,"ashkaur","Ash Kaur MSc MSc MD","GP/Obstetrics/Palliative/LTC/Addictions 🩺| COD Exec @OnCall4ON | ੴ | Mom to 2 👦🏽 & 1 🧔🏽| Tweets my own but trolls argue otherwise 🤦🏽‍♀️| PunjabiNewf 🦁🐟",6422,"p","p","pp","Both",TRUE
413,2914950325,"asmatasleem11","Asma","An Indomitable Indian🇮🇳

'Never be a spectator of unfairness or stupidity. The grave will supply plenty of time for silence'",3372,"o","o","oo","individual, non-P.E.",FALSE
414,1116787409864278016,"ath1abalba","🔰Vania Despicable Me 🔰Ⓜ️🏴💉( at 🏡)","An quidquid stultius, quam quos singulos contemnas eos aliquid putare esse universos?",108,"f","o","of","non-english",NA
415,1148846969848156160,"aussieprole","Soselo","",6728,"o","o","oo","individual, non-P.E.",FALSE
416,4503318695,"babibelle33","babibel","Je like pr remercier pour info donnée, pas forcément parcequ'elle me plait
Si censuré pseudos sur
Parler: @Babibelle3i
gab: @babibelle33
Telegram: @babibelle33i",4115,"f","o","of","non-english",NA
417,355647504,"bach2813","Jonathan Bach 🏆","Twitch Affiliated Streamer, Soccer lover, pro wrestling enthusiast, Space Software developer, 2019 and 2020 @PhilaUnion Media Mayhem FIFA Champion",2618,"o","o","oo","individual, non-P.E.",FALSE
418,1351363467085811712,"benwakana46","Ben Wakana","@WhiteHouse COVID-19 Response Team. Deputy Director of Strategic Communications & Engagement",4693,"p","o","op","Description",TRUE
419,17388662,"bgsu","Bowling Green State University","A place where you will Belong, Stand Out and Go Far.",483,"o","g","go","non-individual",NA
420,17388662,"bgsu","Bowling Green State University","A place where you will Belong, Stand Out and Go Far. #BGSU",483,"o","g","go","non-individual",NA
421,1230463969,"birgitomo","Birgit Umaigba RN, BScN, MEd, CCRN 🇳🇬 🇨🇦","ICU Nurse. Christian. Healthcare & family-reunification focused. Want @marcomendicino to #prioritizefamilysponsorship. Everything coconut! Tweets = mine.",2825,"p","p","pp","Both",TRUE
422,1230463969,"birgitomo","Birgit Umaigba RN, BScN, MEd, CCRN 🇳🇬 🇨🇦","ICU/ER Nurse. Christian. Healthcare & family-reunification focused. Want @marcomendicino to #prioritizefamilysponsorship. Everything coconut! Tweets = mine.",2825,"p","p","pp","Both",TRUE
423,1230463969,"birgitomo","Birgit Umaigba RN, BScN, MEd, CCRN 🇳🇬 🇨🇦","ICU/ER Nurse. Instructor. Healthcare & family-reunification focused. Want @marcomendicino to #prioritizefamilysponsorship. Everything coconut! Tweets = mine.",2825,"p","p","pp","Both",TRUE
424,207441433,"bopanc","Bojan Pancevski","Journalist, Author, Germany Correspondent for the @WSJ. Private acc. Tweeting from & about Europe. Get in touch: bojanDOTpancevskiATwsjDOTcom Open DM",5443,"o","o","oo","individual, non-P.E.",FALSE
425,3288075858,"bruce_haigh","Bruce Haigh","Former diplomat and political commentator   

haigh.bruce@bigpond.com",5306,"o","o","oo","individual, non-P.E.",FALSE
426,8873182,"byoblu","Byoblu","Il primo network di informazione libera e indipendente nato realmente dal basso e approdato sul digitale terrestre, con @DavveroTV",2227,"f","o","of","non-english",NA
427,140252240,"cathmckenna","Catherine McKenna 🇨🇦","Mom. Swimmer. Climate advocate. #OttawaCentre MP/Députée. Minister of Infrastructure & Communities/Ministre de l'Infrastructure + Collectivités she/her/elle",3140,"o","o","oo","individual, non-P.E.",FALSE
428,7565522,"chikawatanabe","Chika","Personal: http://facebook.com/chika
Work: http://facebook.com/svopen
http://linkedin.com/in/chikawatana…
Clubhouse: @chikaw

時々アップするブログはリンク先↓",3663,"f","o","of","non-english",NA
429,7565522,"chikawatanabe","Chika","Personal: http://facebook.com/chika Work: http://facebook.com/svopen http://linkedin.com/in/chikawatana… Clubhouse ID: chikaw 時々アップするブログはリンク先↓",3663,"f","o","of","non-english",NA
430,800570658929262592,"chrislongview","Florida Chris","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.",3896,"o","o","oo","individual, non-P.E.",FALSE
431,1344851376371888128,"clockoutwars","ClockOutWars","1st yr art teacher. profanity supporter. PhD student. museum lover. politics nerd. unprofessional reality TV critic. FACT👉kids are smarter than 99% of adults",2084,"o","o","oo","individual, non-P.E.",FALSE
432,1344851376371888128,"clockoutwars","ClockOutWars","1st yr art teacher. profanity supporter. museum lover. politics nerd. unprofessional reality TV critic. FACT👉kids are smarter than 99% of adults",2084,"o","o","oo","individual, non-P.E.",FALSE
433,1344851376371888128,"clockoutwars","ClockOutWars","art teacher. profanity supporter. PhD student. museum lover. politics nerd. unprofessional reality TV critic. FACT👉kids are smarter than 99% of adults",2084,"o","o","oo","individual, non-P.E.",FALSE
434,4876204539,"comcomSVT","ComCom Sartenais Valinco Taravo","Communauté de Communes du Sartenais-Valinco-Taravo (18 communes & 11.515 habitants). Nos compétences : eau, assainissement, déchets, tourisme...",7590,"f","o","of","non-english",NA
435,827590777098346496,"cunegonde1944","Pimprenelle de Marseille","Poissonnière au vieux Port
et sur Twitter aussi........Je cogne, donc j'essuie !",4055,"f","o","of","non-english",NA
436,827590777098346496,"cunegonde1944","Pimprenelle de Marseille","Poissonnière au vieux port le jour, 
Teckel de l'IHU toujours !",4055,"f","o","of","non-english",NA
437,827590777098346496,"cunegonde1944","Pimprenelle de Marseille","Poissonnière sur le vieux port le jour, 
Teckel de l'IHU toujours !",4055,"f","o","of","non-english",NA
438,827590777098346496,"cunegonde1944","Pimprenelle de Marseille","Poissonnière sur le vieux port le jour, 
Teckel de l'IHU toujours !

Abonnés Verrouillés, je demande la réciprocité et donc le déverrouillage de votre compte ..",4055,"f","o","of","non-english",NA
439,2367320131,"cybersecboardrm","Bob Carver ✭","Twitter Top10 #CyberSecurity #infosec #IoT #privacy #AI #ML #disrupt #blockchain #Industry40 #startups #Cloud #FutureOfWork #technology #Speaker RT != agree",4742,"o","o","oo","individual, non-P.E.",FALSE
440,1160150106018070528,"danielmgmoylan","Lord Moylan","Conservative peer. Chairman, Urban Design London. Views my own. Retweets not endorsements. Generally I don’t reply to anonymous accounts.",5304,"o","o","oo","individual, non-P.E.",FALSE
441,17588280,"desmotscratie","[ Free Assange ] #1443","En toute circonstance savoir raison garder contre l'émotion ... tout contre.

Le doute méthodique est à la raison ce que l'inspire est à la respiration",4082,"f","o","of","non-english",NA
442,16492039,"dexxe","pastor micheal","big fugazi pick me nigga",4859,"o","o","oo","individual, non-P.E.",FALSE
443,16492039,"dexxe","pastor micheal","biggest fugazi pick me nigga",4859,"o","o","oo","individual, non-P.E.",FALSE
444,16492039,"dexxe","pastor micheal","personality: i am passionate about complaining of slow internet.",4859,"o","o","oo","individual, non-P.E.",FALSE
445,968387471536017408,"digitaldidan","Arthur D. Musinguzi","Professional Communications Strategist | Professional Hands On Digital Media Specialist | Travel Enthusiast | Future Ssalongo | Views are My Own",2373,"o","o","oo","individual, non-P.E.",FALSE
446,1121412745386233856,"dmburkeauthor","David M Burke","Award winning author of the 2018 Readers Favorite political thriller, RETURN OF THE FOUNDING FATHERS' GUARDIANS.
Sequel, """"""""RETURN OF OUR COUNTRY"""""""" launched July 1",3341,"o","o","oo","individual, non-P.E.",FALSE
447,249574631,"docabhii","Dr Abhi #PutAMaskOn","Doctor 👨‍⚕️ |♂️| I solemnly swear that I follow evidence based medicine| Techsavvy 👨‍💻 | Music | #TeamCoffee |#MedTwitter #MentalHealthMatters l हरे कृष्णा।",5446,"p","p","pp","Both",TRUE
448,249574631,"docmchon","DrMightyChondrion™ #PutAMaskOn","Doctor 👨‍⚕️ |♂️| I solemnly swear that I follow evidence based medicine| Techsavvy 👨‍💻 | Music | #TeamCoffee |#MedTwitter #MentalHealthMatters l हरे कृष्णा।",5446,"p","p","pp","Both",TRUE
449,316273207,"doctormacias","Alejandro Macias","Medical doctor. Former 2009 Pandemic Influenza Tzar in Mexico. National Research System (SNI) Level 3. Opinions, mine.",5568,"p","o","op","Description",TRUE
450,77732185,"drharshvardhan","Dr Harsh Vardhan","Minister for Health & Family Welfare, Science & Tech, Earth Sciences. ENT Surgeon Chairman, Exec Board, WHO Chairman, STOP TB Board Author -A Tale Of Two Drops.",7214,"p","p","pp","Both",TRUE
451,41012378,"drjrutland","Cedric “Jamie” Rutland MD","Pulmonary/Critical Care Physician and host of YouTube’s Medicine Deconstructed.",6853,"p","p","pp","Both",TRUE
452,364501132,"ducom99","Roel du Pree","Vrijheid verdwijnt waar islam verschijnt.",897,"f","o","of","non-english",NA
453,793377481982181376,"dwilliam9940","D. William Norris - Contra Tyrannos","Writer & translator, former college lecturer. Special interests: Central and Eastern Europe. Wife Valerie German born in Volhynia. https://vk.com/w.norris",1255,"n","p","pn","Name, NOT 
Description",TRUE
454,3315066775,"edwardgen256","Edward GEN","I Am My Own Limitation || A Graduate of Business Computing || Entrepreneurship & Information Tech.",4751,"o","o","oo","individual, non-P.E.",FALSE
455,3315066775,"edwardgen256","Edward GEN","I Am My Own Limitation || A Graduate of Business Computing || Entrepreneurship & Information Tech. & i Love Traveling.",4751,"o","o","oo","individual, non-P.E.",FALSE
456,2746819445,"elainebatt3","Elaine Batt","“I’ve reached that age where my brain goes from, “You probably shouldn’t say that,” to, “What the hell. Lets see what happens.” ~Unknown",6068,"o","o","oo","individual, non-P.E.",FALSE
457,19559177,"ericearling","Eric Earling","Health care, politics, criminal justice reform. Seahawks. 💜 New Orleans. 🧘‍♂️🌱 Now: @bluecrossidaho. Past: Slade Gorton, Bush 43 & @premera. Opinions = mine",3710,"o","o","oo","individual, non-P.E.",FALSE
458,141235731,"expressupdates","Trinidad Express","Celebrating 53 years of Fearless Journalism. Home page stories from http://trinidadexpress.com, live updates, special features and more.",3601,"g","o","og","non-individual",NA
459,51827346,"fabiofaria","Fábio Faria 🇧🇷🇧🇷🇧🇷","Ministro das Comunicações do Governo @jairbolsonaro. | Brazilian Minister of Communications.",6971,"f","f","ff","non-english",NA
460,1290722208910839808,"fact_covid","Covid Fact Check UK","Sharing official data and verifying online claims about COVID-19. Independent, politically neutral and unfunded.",6256,"o","g","go","non-individual",NA
461,52424550,"fattoquotidiano","Il Fatto Quotidiano","#Poltronegirevoli: così ex ministri e parlamentari possono diventare lobbisti pagati dai privati. Aderisci alla campagna: https://ilfat.to/3dGB1Pz",79,"f","o","of","non-english",NA
462,52424550,"fattoquotidiano","Il Fatto Quotidiano","DEMOLITION MAN
Il nuovo libro di Andrea Scanzi è in edicola con Il Fatto Quotidiano: https://bit.ly/3sFY9m5",79,"f","o","of","non-english",NA
463,52424550,"fattoquotidiano","Il Fatto Quotidiano","L'ITALIA DEI GUELFI E DEI GHIBELLINI 
Il nuovo numero di @fqmillennium è in edicola da sabato #17aprile con il Fatto quotidiano https://www.fqmillennium.it/",79,"f","o","of","non-english",NA
464,94143125,"fekubawa","जूमला किंग","TRUE INDIAN FIRST, HINDU LATER LOVE MY COUNTRY NOT COMMUNAL AND BIGOT FEKU GOVT. @CONGRESSTASK @Rahulgandhi #MyLeaderRahulGandhi #UnfollowGodiMedia सत्यमेव जयते",6931,"o","f","fo","non-english",NA
465,94143125,"fekubawa","जूमला किंग","TRUE INDIAN FIRST, HINDU LATER LOVE MY COUNTRY NOT COMMUNAL AND BIGOT FEKU GOVT. @CONGRESSTASK @Rahulgandhi #UnfollowGodiMedia सत्यमेव जयते",6931,"o","f","fo","non-english",NA
466,94143125,"fekubawa","जूमला किंग","TRUE INDIAN FIRST, HINDU LATER LOVE MY COUNTRY NOT COMMUNAL AND BIGOT FEKU GOVT. @CONGRESSTASK @Rahulgandhi @INCSMV #UnfollowGodiMedia सत्यमेव जयते",6931,"o","f","fo","non-english",NA
467,18486586,"femaregion2","FEMA Region 2","FEMA Region 2 serves NY, NJ, PR, the USVI and eight federally recognized tribal nations. For emergencies, call your local fire/EMS/police or 9-1-1.",3695,"g","g","gg","non-individual",NA
468,18486881,"femaregion4","FEMA Region 4","This channel provides FEMA mission-related information. For emergencies,
call your local fire/EMS/police or 9-1-1. Serving: AL, FL, GA, KY, MS, NC, SC, TN.",2021,"g","g","gg","non-individual",NA
469,1044923978,"fishyfish67","Jim Fish","",5534,"o","o","oo","individual, non-P.E.",FALSE
470,791091061,"flamingo_a_gogo","Ca 🦩🙅🏻‍♀️","Only came second in a karaoke competition run by my own mam. On unceded Gadigal country. 🏠 SYD via SG via SYD via CBR. #EnoughisEnough",3080,"o","o","oo","individual, non-P.E.",FALSE
471,14247236,"funder","Scott Dworkin","Co-Founder & Executive Director @TheDemCoalition. @DworkinReport pod. Journalist. Investigator. Author. Musician. Obama alum. #TheResistance forever.",5979,"o","o","oo","individual, non-P.E.",FALSE
472,3054338580,"givemegumi","大ちゃんママ 2","とうとう凍結を喰らいまして…こちらのアカウントに移動😪
梅田政権に移行した途端に SNSも言論弾圧が苛烈になって参りました！最早「言論の自由」「民主主義国家」は崩壊寸前。保険でこしらえたgabのアカウントは@daimamaです。いざという時にはそちらで宜しくです🙇🏻",2608,"f","f","ff","non-english",NA
473,3054338580,"givemegumi","大ちゃんママ 2","とうとう凍結を喰らいまして…こちらのアカウントに移動😪梅田政権に移行した途端に SNSも言論弾圧が苛烈になって参りました！日本の📺では決して流されない海外発の情報発信を重視。保険でこしらえたgabのアカウントは@daimamaです。いざという時にはそちらで宜しくです🙇🏻",2608,"f","f","ff","non-english",NA
474,3054338580,"givemegumi","大ちゃんママ 2","とうとう凍結を喰らい💦約一万人フォロワーが消され😭こちらのアカウントに移動😪梅田政権に移行した途端にSNSも言論弾圧が苛烈になって参りました！日本の📺では決して流されない海外発の情報発信を重視。保険でこしらえたgabのアカウントは@daimamaです。いざという時にはそちらで宜しくです🙇🏻",2608,"f","f","ff","non-english",NA
475,1233472481085624320,"goodblackdude","Suburban Black Man 🇺🇸","First black satirist and conservative political pundit.",2527,"o","o","oo","individual, non-P.E.",FALSE
476,101189904,"gourav_chakr","Gourav Chakraborty ‏‎","#Gooner, #MetalHead, loves #ClassicRock. #Congressi. Works as IT Engineer. RT Is not Endorsement",6555,"o","o","oo","individual, non-P.E.",FALSE
477,931651609456717824,"hector_drummond","Hector Drummond","Author of the campus satire 'Days of Wine and Cheese'. Former academic. Host of the Guff Stream.",3979,"o","o","oo","individual, non-P.E.",FALSE
478,931651609456717824,"hector_drummond","Hector Drummond","Author of the campus satire 'Days of Wine and Cheese'. Former academic. Host of the Guff Stream. Content now on Gab & Patreon (see my website for link).",3979,"o","o","oo","individual, non-P.E.",FALSE
479,17833758,"helobuff","Helobuff-17 🇺🇲","Veteran, Patriot, Family is Everything, Semper Fidelis 
Nothing you know is true- it's all a lie- 
Hold the Line for 17 🇺🇲 #PissedLevel 11 and Rising",1193,"o","o","oo","individual, non-P.E.",FALSE
480,200434844,"hildabast","Hilda Bastian, PhD","Meta-science (PhD), writing, cartoons. Absolutely Maybe @PLOS, Statistically Funny on bias & clinical epidemiology. Occasionally @TheAtlantic @WIRED @BMJ_Latest",5303,"p","p","pp","Both",TRUE
481,560046845,"iTerryTommy","Terrance...","...with an ayyyeee | skeptical & distant | everyone is awful",4068,"o","o","oo","individual, non-P.E.",FALSE
482,3695957177,"ilbuonpaztore","alvaro mambelli","",2260,"o","o","oo","individual, non-P.E.",FALSE
483,19903360,"irishexaminer","Irish Examiner","Trusted coverage from http://irishexaminer.com | Share news or stories with us: https://www.irishexaminer.com/opinion/sendyourview/",4170,"g","g","gg","non-individual",NA
484,2704780730,"jackie_parchem","Jackie Parchem, MD","Maternal-fetal medicine physician, scientist @UTHealth & MD Anderson. Mom x 3. @berkeleyMCB @UCSF alum. Maternal health advocate. Views my own. #WomenInMedicine",590,"p","p","pp","Both",TRUE
485,2704780730,"jackie_parchem","Jackie Parchem, MD","Maternal-fetal medicine physician-scientist at @UTHealth & MD Anderson. Mom x 3. @berkeleyMCB @UCSF alum. Bay Area native. Views my own. #WomenInMedicine",590,"p","p","pp","Both",TRUE
486,907243363,"jambar2021","JAMBAR","The primary objective of CLE is to provide intellectual and practical content aimed at increasing the professional competence of attorneys.",4237,"o","o","oo","individual, non-P.E.",FALSE
487,67612556,"jamewils","James Wilson","A civil engineer who is in a perpetual date with data-allegiance to facts alone-highly opinionated😉Crushes? water, law, finance, policy, books & photography",7509,"o","o","oo","individual, non-P.E.",FALSE
488,16244449,"jbarro","Josh Barro","Columnist for Insider. Host of KCRW's Left, Right & Center & cohost w/ @popehat of All the President's Lawyers. Instagram: @ joshbarro",3253,"o","o","oo","individual, non-P.E.",FALSE
489,292432829,"jemillerwbal","Jayne Miller","Investigative Reporter WBAL-TV  Contact me: jemiller@hearst.com  Links and RTs aren't endorsements. Opinions are my own.",3557,"o","o","oo","individual, non-P.E.",FALSE
490,19684606,"jengleruk","Jonathan Engler 🌸","Medically and legally qualified. Dad to 4 supposedly adult kids, husband, lover of curry, classical music, cricket, ex-admirer of UK and Israel.",2293,"o","o","oo","individual, non-P.E.",FALSE
491,15362133,"jerseyshorelisa","JerseyShoreLisa","Lamenting the loss of common sense and individual freedom in America. RIP freedom of speech.",2925,"o","o","oo","individual, non-P.E.",FALSE
492,180306677,"jhaue","💧John Holmes🐨","",4331,"o","o","oo","individual, non-P.E.",FALSE
493,4858576061,"jihel1130","Jean-luc Charlier","Trump 19e President de la République des Etats Unis",1511,"f","o","of","non-english",NA
494,27493883,"joncoopertweets","Jon Cooper 🇺🇸","Formerly National Finance Chair of Draft Biden 2016; Long Island Campaign Chair for @BarackObama; Majority Leader of Suffolk County Legislature, NY. @DukeU alum",4429,"o","o","oo","individual, non-P.E.",FALSE
495,31069618,"jonrog1","John Rogers","Geekerati, TV and film writer. LEVERAGE, THE LIBRARIANS, JACKIE CHAN ADVENTURES, BLUE BEETLE, a couple other things.",1108,"o","o","oo","individual, non-P.E.",FALSE
496,79155847,"juneymb","Junaid","sab sahenge hum, aur hassenge hum. Anesthesiologist. American Politics, The Pandemic, Civil Rights and Film.",117,"o","o","oo","individual, non-P.E.",FALSE
497,8349572,"justin_hart","Justin Hart","Unraveling COVID-19 fears one chart at a time // mktg + AI // data, demographics, and steaks. justinhart.biz@gmail.com // claimed by @jennyerikson. Father to 7!",4030,"o","o","oo","individual, non-P.E.",FALSE
498,8349572,"justin_hart","Justin Hart","Unraveling fears one chart at a time // mktg + AI + crypto // data, demographics, and steaks. justinhart.biz@gmail.com // claimed by @jennyerikson. Father to 8!",4030,"o","o","oo","individual, non-P.E.",FALSE
499,19750159,"justinhendrix","Justin Hendrix","Concerned with technology, media and democracy. Opinions mine.",4209,"o","o","oo","individual, non-P.E.",FALSE
500,13001192,"kare11","KARE 11","KARE 11 News, http://kare11.com and the KARE 11 app are the places to go for all your news, weather, sports and traffic. Part of #teamTEGNA",2841,"g","g","gg","non-individual",NA
501,1095110310850117632,"karma44921039","karma","What goes around comes around 💕
NEVER LET SUCCESS GET TO YOUR HEAD 
AND FAILURES GET TO YOUR HEART",7657,"o","o","oo","individual, non-P.E.",FALSE
502,48357885,"katharintai","Katharin Tai 戴愷琳","Chinese Cyberpolicy, PhD candidate @MIT // prev: NTNU (🇹🇼) @UniofOxford @Tsinghua_Uni @SciencesPo // Textworker, Tech & Asia // Podcasting @fernostwaerts 🌈",4153,"o","o","oo","individual, non-P.E.",FALSE
503,913895922693685248,"katietowns15","Katie Towns","",4500,"o","o","oo","individual, non-P.E.",FALSE
504,514498219,"kaylejh","kayle hill ♿️","she/they | MA disability studies | advocate, plaintiff, organizer | writer & public speaker | #AbleismTellsMe | tweets my own | 📧 kaylejune @ gmail",76,"o","c","co","changed",NA
505,514498219,"kaylejh","kayle hill, M.A. ♿️","she/they | MA disability studies | advocate, plaintiff, organizer | writer & public speaker | #AbleismTellsMe | tweets my own | 📧 kaylejune @ gmail",76,"o","c","co","changed",NA
506,514498219,"kaylejh","kayle hill, MA ♿️","she/they | MA disability studies | advocate, plaintiff, organizer | writer & public speaker | #AbleismTellsMe | tweets my own | 📧 kaylejune @ gmail",76,"o","c","co","changed",NA
507,1566202044,"keaux_","ko “that’s it” bragg.","northern southerner. reporter @19thnews. contributing editor @southerlymag. she/her/alumna: @spelmancollege + @columbiajourn. DMs open. big Leo energy.",6435,"o","o","oo","individual, non-P.E.",FALSE
508,1566202044,"keaux_","ko “that’s it” bragg.","northern southerner. reporter @19thnews. contributing editor @southerlymag. 🎓@spelmancollege . DMs open. big Leo energy. 1913.",6435,"o","o","oo","individual, non-P.E.",FALSE
509,1566202044,"keaux_","ko “that’s it” bragg.","northern southerner. soon: race&place editor @scalawagmag. contributing editor @southerlymag. previously: @19thnews. DMs open. big Leo energy. 1913. https://t.co/xfcUKDaZuN",6435,"o","o","oo","individual, non-P.E.",FALSE
510,7366572,"kiai","D. Metcalf","Agitating for improvements to Australia's pandemic response, since 22/1/2020.

#COVIDisAirborne

Health. Security. Technology. Economics. Risk Management.",3926,"o","o","oo","individual, non-P.E.",FALSE
511,7366572,"kiai","D. Metcalf","Technology. Security. Health. Economics. Risk Management. (Mostly just working on COVID now).",3926,"o","o","oo","individual, non-P.E.",FALSE
512,7366572,"kiai","Kiai","Agitating for improvements to Australia's pandemic response, since 22/1/2020.

#COVIDisAirborne

Health. Security. Technology. Economics. Risk Management.",3926,"o","o","oo","individual, non-P.E.",FALSE
513,938658666089037824,"knowthenation","Know The Nation","Voice of the People. Unfiltered. Uncensored. 
Insta: https://t.co/92okMy78bI
Youtube: https://t.co/nB6Q4MTB9U
Mail: knowthenationindia@gmail.com",3806,"g","o","og","non-individual",NA
514,16425419,"ksatnews","KSAT 12","News from KSAT12 and http://ksat.com; also see https://www.facebook.com/KSAT12/ and follow @ksatweather for weather updates.",5003,"g","g","gg","non-individual",NA
515,15742985,"lachlan","Lachlan Markay","Covering political money and influence at @Axios. lachlan@axios.com // markay@protonmail.com // DM for Signal. #LGD 👹",6673,"o","o","oo","individual, non-P.E.",FALSE
516,15742985,"lachlan","Lachlan Markay","Political reporter at @Axios. lachlan@axios.com // markay@protonmail.com // DM for Signal. #LGD 👹",6673,"o","o","oo","individual, non-P.E.",FALSE
517,17297668,"larrybrilliant","Larry Brilliant MD, MPH","Epidemiologist, CEO, Pandefense, Snr. Advisor, Skoll Fnd, prev: WHO, Google, Prof, U Mich, CNN, TED Prize. TIME100. co-founder, Seva, The Well:  Science & Faith",2320,"p","p","pp","Both",TRUE
518,98583506,"latimeralder","Latimer Alder","Sceptical about many things....",6103,"o","o","oo","individual, non-P.E.",FALSE
519,586750554,"leew2030","L","cry later but for now lets enjoy the laughter",4002,"o","o","oo","individual, non-P.E.",FALSE
520,25108214,"leoniedelt","Jen ⚡","Autistic, epileptic, OCD, migraine, hypothyroid. 

My opinions only.

Maskless leper. Unable to wear a mask, unwilling to wear a 🌻 lanyard.",7418,"o","o","oo","individual, non-P.E.",FALSE
521,25108214,"leoniedelt","Jen 🥛🌸","Autistic, epileptic, OCD, migraine, hypothyroid. 

My opinions only.

Maskless leper. Unable to wear a mask, unwilling to wear a 🌻 lanyard.",7418,"o","o","oo","individual, non-P.E.",FALSE
522,1183838116609773568,"leyelamris","Leyelamris","",3776,"o","o","oo","individual, non-P.E.",FALSE
523,590211920,"libertytarian","David Knight","Podcast: https://t.co/YFjzf8zhIg
LIVE M-F 9am EASTERN DLive/Trovo
Links to ALL programs & media: https://t.co/gYj6eFVKPq
DavidKnightShow@protonmail.com",3075,"o","o","oo","individual, non-P.E.",FALSE
524,2784005936,"ljacobelli","Laurent Jacobelli","Porte-parole du @RNational_off | Secrétaire National aux élus
#Marine2022 | Candidat aux régionales Champagne-Ardenne, Lorraine et Alsace",1347,"f","o","of","non-english",NA
525,21313364,"lobs","L'Obs","Compte officiel de L'Obs 🗞️
Facebook 👉 /lenouvelobservateur
Instagram 📸 /lobs",6537,"g","o","og","non-individual",NA
526,1272991379933802496,"lodge_grey","between_two_worlds","one chants out between two worlds",4480,"o","o","oo","individual, non-P.E.",FALSE
527,1009133766055473152,"london4keeps","LadyGee","",7454,"o","o","oo","individual, non-P.E.",FALSE
528,2571092894,"lordvanvan","lafont","",5360,"","o","o","",NA
529,74388898,"manickamtagore","Manickam Tagore .B🇮🇳✋மாணிக்கம் தாகூர்.ப","AICC Incharge for @INCTelangana✋Permanent Invitee,Congress Working Committee. 🇮🇳2nd term-Member of Parliament for Virudhunagar.Whip of Congress in Loksabha",4062,"o","o","oo","individual, non-P.E.",FALSE
530,73720086,"mariandola","Marianna Iandolo","Giornalista pro @VirginRadioIT. No mamma ma ziissima. Pugliese. Per metà @DivellaOfficial",5768,"f","o","of","non-english",NA
531,2572714386,"martinacharb","Martina C","Peintre, auteure et résistante.
""""""""Maltraitance sanitaire""""""""
https://lirenligne.net/oeuvre-a-decouvrir/LiMGFZEkkUzy6/Maltraitance%20sanitaire.pdf",5015,"f","o","of","non-english",NA
532,39181447,"marybethpf","Mary Beth Pfeiffer","Journalist. Author. COVID writer. Ivermectin could end this. The problem: It’s cheap, generic. Articles at my profile link.",599,"o","o","oo","individual, non-P.E.",FALSE
