"","id","order","screen_name","name","name_label","description","descrip_label"
"635",809124436880322560,4778,"CNNBrasil","CNN Brasil","g","CNN, 01 ano, a maior do mundo. Líder em independência
Acompanhe também pelo canal 577 na TV por assinatura, app ou site. 
??@CNNBrBusiness
?? @cnnbrtonight","f"
"636",51827346,420,"fabiofaria","Fábio Faria ????????????","f","Ministro das Comunicações do Governo @jairbolsonaro. | Brazilian Minister of Communications.","f"
"637",908617748225363968,3491,"PCombourg","Paul De Combourg","o","","o"
"638",21156177,5434,"NAVASTOCK","JUDY ELMAYAN","o","God did","o"
"639",250689767,2416,"GovSC","Governo de SC","o","Twitter oficial do Governo do Estado de Santa Catarina. Informações, notícias, serviços, programas e ações de Governo. https://linktr.ee/governosc","o"
"640",2608133516,2755,"antondepierro","Antonello De Pierro","o","Account Twitter ufficiale di De Pierro. Giornalista. Presidente del movimento politico nazionale Italia dei Diritti","f"
"641",3695957177,6092,"ilbuonpaztore","alvaro mambelli","o","","o"
"642",3043958678,7304,"GioVanDal","Jadal","o","Samnites, gens fortissima Italiae.
Il politicamente corretto ci seppellirà.","f"
"643",1329127492427321344,3829,"Mehdiranii","Mehdi","o","","o"
"644",74722174,3478,"Casagrande_ES","Renato Casagrande","o","Twitter pessoal do Governador do ES (2019-2022)","f"
"645",1286238525235527680,2169,"Valy96263764","Valy la Déqodeuse","o","","o"
"646",1.312329273622e+18,2680,"GeoPyrate","Geo Pyrate","o","I love making fun of hypocrisy ...please retweet and follow me! Also promote @geopyrate to YOUR followers :)","o"
"647",51797285,297,"MAvancaBrasil","Movimento Avança Brasil ????","f","Siga nosso canal no Telegram: https://t.me/mavancabrasil","o"
"648",1105341553965522944,377,"Patty66509580","Patty ?Salento","o","vivi e lascia vivere/salento nel ?","f"
"649",1116787409864278016,7718,"ath1abalba","??Vania Despicable Me ????????( at ??)","o","An quidquid stultius, quam quos singulos contemnas eos aliquid putare esse universos?","f"
"650",1183838116609773568,4708,"leyelamris","Leyelamris","o","","o"
"651",707559316774100992,834,"Inhrr_ve","Instituto Nacional de Higiene Rafael Rangel","g","Lab. de referencia en Virología,Bacteriología,Micologia| Insumos vivos para investigación| Regulador en productos de uso y consumo humano| Docencia| @MinSaludVE","f"
"652",1057383865592045568,3622,"FusaroZila","Zilá Fusaro...??????????????????????","o","??????????????????????????@MariaZil6","o"
"653",1353403784152690688,1588,"AmorDePatria5","????Por Amor a Nuestra Patria????","f","#Activa #EscaneandoCarnet #Patria #JuntosVenceremos ??","f"
"654",37757178,7562,"GovernoES","GovernoES","o","Conta oficial do Governo do Espírito Santo no Twitter. Acompanhe as principais notícias e ações.","f"
"655",1322342546819919872,5418,"Imara58732349","Imara","o","SiempreBien??
Venezolana????","f"
